"mcchange","dist_threshold","seat_threshold","totaldeltaprof","totaldeltacs","totaldeltawelfare"
-0.06,680,55,573278.50789731,-1581957.1104446,-1008678.60254729
-0.05,680,55,733043.209853983,-1339178.2785059,-606135.068651918
-0.04,680,55,896453.069289203,-1093077.60597306,-196624.53668386
-0.03,680,55,1063638.38821502,-843488.235800069,220150.152414948
-0.02,680,55,1234732.77828458,-590232.246262415,644500.532022165
-0.01,680,55,1409843.79822231,-333116.548812438,1076727.24940987
0.01,680,55,1772732.69110042,193485.048396033,1966217.73949645
0.02,680,55,1960788.94724825,463399.082523241,2424188.02977149
0.03,680,55,2153458.8144761,738022.407852568,2891481.22232867
0.04,680,55,2350877.22913261,1017603.53956356,3368480.76869616
0.05,680,55,2553234.65911766,1302389.37152276,3855624.03064041
0.06,680,55,2760691.41455601,1592648.61504152,4353340.02959753
0.07,680,55,2973419.84463886,1888661.82435367,4862081.66899253
0.08,680,55,3191612.0688498,2190721.23835393,5382333.30720373
0.09,680,55,3415452.97461599,2499137.23568858,5914590.21030457
0.1,680,55,3645140.84397251,2814233.64575674,6459374.48972926
-0.1,690,55,-23537.9243360454,-2527676.09583737,-2551214.02017342
-0.09,690,55,122999.040349954,-2296255.39157312,-2173256.35122317
-0.08,690,55,272738.353639229,-2062115.71437884,-1789377.36073962
-0.07,690,55,425799.158666326,-1825122.22359973,-1399323.06493341
-0.06,690,55,582271.161193549,-1585122.76076402,-1002851.59957047
-0.05,690,55,742300.759098495,-1341971.4607987,-599670.701700208
-0.04,690,55,905974.716183234,-1095497.63628763,-189522.920104396
-0.03,690,55,1073424.59912579,-845534.650664802,227889.948460986
-0.02,690,55,1244784.02041921,-591904.580985778,652879.439433436
-0.01,690,55,1420160.53962941,-334414.337479927,1085746.20214949
0.01,690,55,1783581.8385722,192937.754490848,1976519.59306305
0.02,690,55,1971905.0032032,463227.73978562,2435132.74298882
0.03,690,55,2164842.25034472,738227.487119301,2903069.73746403
0.04,690,55,2362528.51719492,1018185.51290965,3380714.03010456
0.05,690,55,2565152.85432435,1303348.97942684,3868501.83375119
0.06,690,55,2772878.30654433,1593986.08223873,4366864.38878306
0.07,690,55,2985875.90862846,1890377.62631721,4876253.53494568
0.08,690,55,3204335.51575662,2192816.07149606,5397151.58725268
0.09,690,55,3428446.50780396,2501611.35898579,5930057.86678975
0.1,690,55,3658404.94157331,2817087.53831683,6475492.47989013
-0.1,700,55,9493.37140546429,-2573502.96780878,-2564009.59640332
-0.09,700,55,159082.301385112,-2337840.28966982,-2178757.98828471
-0.08,700,55,311889.120386227,-2099443.01673375,-1787553.89634753
-0.07,700,55,468034.627844651,-1858176.3090865,-1390141.68124185
-0.06,700,55,627607.880510405,-1613887.82144715,-986279.940936747
-0.05,700,55,790755.3680446,-1366431.5615705,-575676.193525901
-0.04,700,55,957563.946531369,-1115636.71394206,-158072.767410688
-0.03,700,55,1128165.2754316,-861336.512966571,266828.762465033
-0.02,700,55,1302693.06052434,-603352.905734655,699340.154789684
-0.01,700,55,1481254.95516681,-341492.671570253,1139762.28359656
0.01,700,55,1851098.41757897,194649.289387439,2045747.70696641
0.02,700,55,2042658.56037715,469359.419566916,2512017.97994407
0.03,700,55,2238850.17758359,748796.298013205,2987646.4755968
0.04,700,55,2439808.30274893,1033208.57682369,3473016.87957262
0.05,700,55,2645722.08331534,1322843.55491735,3968565.63823269
0.06,700,55,2856754.66148714,1617969.56548483,4474724.22697197
0.07,700,55,3073077.1699547,1918867.55209953,4991944.72205423
0.08,700,55,3294879.56234061,2225830.11418028,5520709.6765209
0.09,700,55,3522351.31749115,2539167.33351093,6061518.65100208
0.1,700,55,3755688.59171083,2859203.40118828,6614891.99289912
-0.1,710,55,53317.1244124386,-2588041.53773114,-2534724.4133187
-0.09,710,55,203839.838643677,-2351113.67791704,-2147273.83927336
-0.08,710,55,357583.164056983,-2111448.58661488,-1753865.42255789
-0.07,710,55,514667.908016764,-1868911.41266279,-1354243.50464603
-0.06,710,55,675183.135224035,-1623349.79948922,-948166.664265182
-0.05,710,55,839275.343313405,-1374617.74351524,-535342.400201838
-0.04,710,55,1007031.39636504,-1122544.41784956,-115513.021484513
-0.03,710,55,1178582.96185848,-866963.045476799,311619.916381683
-0.02,710,55,1354063.75361406,-607695.56202407,746368.191589993
-0.01,710,55,1533581.12524862,-344548.722039835,1189032.40320879
0.01,710,55,1905344.51210362,194174.618817321,2099519.13092094
0.02,710,55,2097868.81677637,470179.559771633,2568048.376548
0.03,710,55,2295027.40649179,750914.011771663,3045941.41826346
0.04,710,55,2496955.32297848,1036626.63864163,3533581.96162011
0.05,710,55,2703841.72187967,1327564.75107169,4031406.47295135
0.06,710,55,2915849.502677,1623996.70067575,4539846.20335275
0.07,710,55,3133150.30414798,1926203.42943565,5059353.73358364
0.08,710,55,3355933.84128533,2234477.55550879,5590411.39679412
0.09,710,55,3584389.6012289,2549129.17262883,6133518.77385772
0.1,710,55,3818713.74860018,2870482.48388735,6689196.23248753
-0.1,720,55,205732.94512661,-2688502.61653318,-2482769.67140658
-0.09,720,55,362946.082276151,-2442387.75641689,-2079441.67414074
-0.08,720,55,523406.476986978,-2193510.63452368,-1670104.1575367
-0.07,720,55,687235.044908689,-1941736.24702667,-1254501.20211798
-0.06,720,55,854520.959451282,-1686912.08390122,-832391.124449934
-0.05,720,55,1025410.58057665,-1428891.97719169,-403481.396615045
-0.04,720,55,1199991.36285492,-1167504.96514944,32486.3977054737
-0.03,720,55,1378394.84934763,-902584.104903871,475810.74444376
-0.02,720,55,1560754.86428878,-633951.175444316,926803.688844466
-0.01,720,55,1747178.87213989,-361412.773876564,1385766.09826332
0.01,720,55,2132838.46614585,196172.670171288,2329011.13631713
0.02,720,55,2332352.32842827,481648.472781,2814000.80120927
0.03,720,55,2536528.33677629,771880.539962097,3308408.87673839
0.04,720,55,2745501.64594625,1067117.69705934,3812619.34300559
0.05,720,55,2959461.52504927,1367607.41710899,4327068.94215826
0.06,720,55,3178570.98747675,1673618.21490012,4852189.20237687
0.07,720,55,3403001.78635926,1985431.19642224,5388432.98278151
0.08,720,55,3632943.75148743,2303339.14467644,5936282.89616388
0.09,720,55,3868586.48524548,2627652.31907956,6496238.80432504
0.1,720,55,4110126.26794715,2958695.0892494,7068821.35719655
-0.1,730,55,257138.864140504,-2846257.86114879,-2589118.99700829
-0.09,730,55,424538.308797785,-2585280.39200272,-2160742.08320494
-0.08,730,55,595271.166218776,-2321460.08883368,-1726188.9226149
-0.07,730,55,769458.109316411,-2054660.82870731,-1285202.7193909
-0.06,730,55,947188.886219863,-1784729.06164031,-837540.175420444
-0.05,730,55,1128610.69902792,-1511517.57487171,-382906.875843799
-0.04,730,55,1313812.99297816,-1234854.76099739,78958.2319807639
-0.03,730,55,1502923.83011379,-954571.371615626,548352.458498165
-0.02,730,55,1696080.93253676,-670488.837753366,1025592.09478339
-0.01,730,55,1893393.9130836,-382413.520475741,1510980.39260786
0.01,730,55,2301105.62797055,206515.038957122,2507620.66692767
0.02,730,55,2511784.62303356,507799.037757625,3019583.66079119
0.03,730,55,2727219.40575619,813931.915289226,3541151.32104542
0.04,730,55,2947543.8850827,1125164.58833021,4072708.47341291
0.05,730,55,3172952.14424383,1441744.00314075,4614696.14738457
0.06,730,55,3403606.14854235,1763940.64925704,5167546.79779939
0.07,730,55,3639678.49325708,2092036.83875799,5731715.33201507
0.08,730,55,3881359.8576436,2426326.5748055,6307686.4324491
0.09,730,55,4128840.70092603,2767121.35118391,6895962.05210993
0.1,730,55,4382318.16769144,3114746.78622113,7497064.95391257
-0.1,740,55,263781.962289591,-2857002.42777798,-2593220.46548839
-0.09,740,55,431839.06210627,-2595102.83511371,-2163263.77300743
-0.08,740,55,603232.205036913,-2330357.86815381,-1727125.6631169
-0.07,740,55,778082.074966284,-2062631.38804331,-1284549.31307703
-0.06,740,55,956478.431044417,-1791769.82878647,-835291.397742049
-0.05,740,55,1138574.74482683,-1517627.13621313,-379052.391386299
-0.04,740,55,1324449.06980426,-1240029.5420478,84419.5277564547
-0.03,740,55,1514234.62309126,-958808.750037587,555425.873053676
-0.02,740,55,1708069.13800701,-673786.174826555,1034282.96318045
-0.01,740,55,1906062.2386555,-384768.161002436,1521294.07765306
0.01,740,55,2315142.36189458,206053.823502236,2521196.18539682
0.02,740,55,2526509.66799623,508288.584260623,3034798.25225685
0.03,740,55,2742635.51494307,815374.945814122,3558010.4607572
0.04,740,55,2963653.82320151,1127563.84189964,4091217.66510115
0.05,740,55,3189758.68757603,1445102.23583398,4634860.92341001
0.06,740,55,3421112.08499513,1768260.63430851,5189372.71930363
0.07,740,55,3657886.62241541,2097321.36665648,5755207.98907189
0.08,740,55,3900272.99082265,2432578.45339391,6332851.44421656
0.09,740,55,4148461.66122382,2774343.40575959,6922805.06698341
0.1,740,55,4402649.7900417,3122941.85963685,7525591.64967855
-0.1,750,55,298268.870933681,-2939978.5499752,-2641709.67904153
-0.09,750,55,471820.221582879,-2670354.92744278,-2198534.7058599
-0.08,750,55,648740.561740526,-2397858.193497,-1749117.63175648
-0.07,750,55,829148.193309601,-2122351.24736542,-1293203.05405582
-0.06,750,55,1013133.51832973,-1843680.4198948,-830546.901565069
-0.05,750,55,1200847.98638586,-1561699.00594399,-360851.01955813
-0.04,750,55,1392372.11705901,-1276233.48163811,116138.635420896
-0.03,750,55,1587837.86884324,-987114.998539909,600722.870303335
-0.02,750,55,1787379.89963141,-694164.022760025,1093215.87687139
-0.01,750,55,1991114.85693268,-397188.175341268,1593926.68159142
0.01,750,55,2411773.27152273,209640.762875268,2621414.034398
0.02,750,55,2628977.35912317,519925.129014415,3148902.48813759
0.03,750,55,2850973.2952374,835091.931554851,3686065.22679225
0.04,750,55,3077892.71506703,1155392.81166607,4233285.52673311
0.05,750,55,3309931.02971318,1481074.76599614,4791005.79570932
0.06,750,55,3547250.39373617,1812408.55154049,5359658.94527665
0.07,750,55,3790023.59267014,2149676.74968079,5939700.34235094
0.08,750,55,4038441.49702817,2493173.63473466,6531615.13176282
0.09,750,55,4292695.32152789,2843210.94507686,7135906.26660475
0.1,750,55,4552981.29887358,3200114.63191122,7753095.9307848
-0.1,760,55,263306.29376954,-3108606.41137137,-2845300.11760183
-0.09,760,55,447993.046184698,-2822581.39212056,-2374588.34593586
-0.08,760,55,636132.092833882,-2533604.56918622,-1897472.47635233
-0.07,760,55,827842.459006745,-2241537.93937916,-1413695.48037242
-0.06,760,55,1023215.10042095,-1946226.90943823,-923011.809017276
-0.05,760,55,1222401.90038893,-1647523.84799672,-425121.947607793
-0.04,760,55,1425484.29552848,-1345254.30384903,80229.9916794527
-0.03,760,55,1632595.21352963,-1039248.49017254,593346.723357095
-0.02,760,55,1843869.54393782,-729325.91004527,1114543.63389256
-0.01,760,55,2059424.46624859,-415293.220150105,1644131.24609849
0.01,760,55,2503989.22471321,225909.000488524,2729898.22520174
0.02,760,55,2733280.93102177,553511.780986135,3286792.7120079
0.03,760,55,2967455.05129626,886086.177571551,3853541.22886781
0.04,760,55,3206643.9105619,1223884.84215114,4430528.75271305
0.05,760,55,3451043.61490628,1567155.79202022,5018199.4069265
0.06,760,55,3700817.01907422,1916170.81481331,5616987.83388753
0.07,760,55,3956137.61401816,2271213.53262488,6227351.14664305
0.08,760,55,4217196.98093879,2632579.27064138,6849776.25158017
0.09,760,55,4484187.35426656,3000580.83480666,7484768.18907322
0.1,760,55,4757305.10761287,3375545.23637799,8132850.34399085
-0.1,770,55,278401.925947124,-3115384.37055462,-2836982.44460749
-0.09,770,55,463544.732154981,-2828716.3688063,-2365171.63665132
-0.08,770,55,652140.826276071,-2539095.61462975,-1886954.78835367
-0.07,770,55,844309.23593303,-2246384.10151869,-1402074.86558566
-0.06,770,55,1040140.91918195,-1950427.23288476,-910286.313702808
-0.05,770,55,1239787.76167916,-1651077.37402397,-411289.612344811
-0.04,770,55,1443331.20239184,-1348160.07038325,95171.1320085871
-0.03,770,55,1650904.17136489,-1041505.5317824,609398.639582496
-0.02,770,55,1862641.56050413,-730933.257931623,1131708.30257251
-0.01,770,55,2078660.55167098,-416249.902135801,1662410.64953518
0.01,770,55,2524156.48771404,226256.580398822,2750413.06811286
0.02,770,55,2753915.30750439,554512.963699057,3308428.27120345
0.03,770,55,2988557.56090462,887741.948878871,3876299.50978349
0.04,770,55,3228215.57533357,1226196.19127406,4454411.76660763
0.05,770,55,3473085.45927801,1570123.71161971,5043209.17089771
0.06,770,55,3723330.06988757,1919796.30100051,5643126.37088807
0.07,770,55,3979122.90052507,2275497.58497149,6254620.48549657
0.08,770,55,4240655.53480723,2637522.89219008,6878178.42699732
0.09,770,55,4508120.20958614,3006185.0320816,7514305.24166774
0.1,770,55,4781713.30090046,3381811.0193952,8163524.32029566
-0.1,780,55,269851.374485944,-3132061.43695015,-2862210.0624642
-0.09,780,55,455901.339326908,-2843825.38856372,-2387924.04923681
-0.08,780,55,645424.405543649,-2552620.72142866,-1907196.31588501
-0.07,780,55,838539.957127099,-2258308.9823121,-1419769.02518501
-0.06,780,55,1035339.31354516,-1960735.11800618,-925395.804461024
-0.05,780,55,1235978.59730004,-1659752.41175182,-423773.814451787
-0.04,780,55,1440530.90664477,-1355182.75758767,85348.1490571017
-0.03,780,55,1649134.32731156,-1046857.68685993,602276.640451632
-0.02,780,55,1861920.32457268,-734595.059466169,1127325.26510651
-0.01,780,55,2079019.84329578,-418204.998722221,1660814.84457356
0.01,780,55,2526732.05921205,227778.466090436,2754510.52530249
0.02,780,55,2757635.13114951,557803.961908792,3315439.09305831
0.03,780,55,2993445.615547,892823.39183258,3886269.00737958
0.04,780,55,3234303.21179764,1233088.58071527,4467391.79251292
0.05,780,55,3480391.99738973,1578850.76051361,5059242.75790334
0.06,780,55,3731880.80448272,1930381.11580184,5662261.92028455
0.07,780,55,3988943.56207725,2287963.879486,6276907.44156326
0.08,780,55,4251772.29591062,2651895.00109184,6903667.29700246
0.09,780,55,4520559.69156403,3022487.9247387,7543047.61630272
0.1,780,55,4795502.58054233,3400070.31401102,8195572.89455335
-0.1,790,55,282086.149382261,-3139514.08923534,-2857427.93985308
-0.09,790,55,468634.361852271,-2850548.71658809,-2381914.35473582
-0.08,790,55,658656.258581787,-2558614.15322045,-1899957.89463867
-0.07,790,55,852271.224320136,-2263571.9447833,-1411300.72046316
-0.06,790,55,1049570.57929465,-1965267.03695047,-915696.457655824
-0.05,790,55,1250710.44676799,-1663552.71184262,-412842.265074631
-0.04,790,55,1455763.99748045,-1358250.86297103,97513.134509424
-0.03,790,55,1664869.1761179,-1049193.01932308,615676.156794825
-0.02,790,55,1878157.51881136,-736197.040306969,1141960.47850439
-0.01,790,55,2095759.97119314,-419073.048110099,1676686.92308304
0.01,790,55,2544479.82216974,228380.023624033,2772859.84579378
0.02,790,55,2775887.72032805,559141.195386573,3335028.91571462
0.03,790,55,3012203.51508539,894896.887260909,3907100.40234631
0.04,790,55,3253567.01386171,1235898.92361573,4489465.93747744
0.05,790,55,3500162.29491668,1582398.53754863,5082560.83246531
0.06,790,55,3752158.1911822,1934666.91477682,5686825.10595902
0.07,790,55,4009728.63243245,2292988.28935131,6302716.92178377
0.08,790,55,4273065.64517928,2657658.61194492,6930724.2571242
0.09,790,55,4542361.9157795,3028991.32782611,7571353.24360561
0.1,790,55,4817814.27651465,3407314.10173054,8225128.37824519
-0.1,800,55,282086.149382261,-3139514.08923534,-2857427.93985308
-0.09,800,55,468634.361852271,-2850548.71658809,-2381914.35473582
-0.08,800,55,658656.258581787,-2558614.15322045,-1899957.89463867
-0.07,800,55,852271.224320136,-2263571.9447833,-1411300.72046316
-0.06,800,55,1049570.57929465,-1965267.03695047,-915696.457655824
-0.05,800,55,1250710.44676799,-1663552.71184262,-412842.265074631
-0.04,800,55,1455763.99748045,-1358250.86297103,97513.134509424
-0.03,800,55,1664869.1761179,-1049193.01932308,615676.156794825
-0.02,800,55,1878157.51881136,-736197.040306969,1141960.47850439
-0.01,800,55,2095759.97119314,-419073.048110099,1676686.92308304
0.01,800,55,2544479.82216974,228380.023624033,2772859.84579378
0.02,800,55,2775887.72032805,559141.195386573,3335028.91571462
0.03,800,55,3012203.51508539,894896.887260909,3907100.40234631
0.04,800,55,3253567.01386171,1235898.92361573,4489465.93747744
0.05,800,55,3500162.29491668,1582398.53754863,5082560.83246531
0.06,800,55,3752158.1911822,1934666.91477682,5686825.10595902
0.07,800,55,4009728.63243245,2292988.28935131,6302716.92178377
0.08,800,55,4273065.64517928,2657658.61194492,6930724.2571242
0.09,800,55,4542361.9157795,3028991.32782611,7571353.24360561
0.1,800,55,4817814.27651465,3407314.10173054,8225128.37824519
-0.1,400,60,-431717.491075439,-1276648.6417389,-1708366.13281434
-0.09,400,60,-352332.756246236,-1155863.95644493,-1508196.71269116
-0.08,400,60,-271684.299353935,-1033941.14199788,-1305625.44135182
-0.07,400,60,-189749.348075441,-910846.846508521,-1100596.19458396
-0.06,400,60,-106512.44693709,-786544.598789592,-893057.045726682
-0.05,400,60,-21924.827351595,-661004.512235684,-682929.339587278
-0.04,400,60,64025.027807591,-534186.831521277,-470161.803713686
-0.03,400,60,151363.886612752,-406054.096865417,-254690.210252665
-0.02,400,60,240120.149877354,-276568.03466558,-36447.8847882258
-0.01,400,60,330306.175956748,-145686.437733922,184619.738222827
0.01,400,60,515137.336557906,120419.62763107,635556.964188976
0.02,400,60,609832.712676757,255731.214610954,865563.927287711
0.03,400,60,706087.656024258,392607.958043682,1098695.61406794
0.04,400,60,803933.426517082,531096.187456716,1335029.6139738
0.05,400,60,903401.208263288,671243.650157003,1574644.85842029
0.06,400,60,1004523.44944642,813099.608796165,1817623.05824259
0.07,400,60,1107333.19425617,956714.875871123,2064048.07012729
